longitude,latitude,toll_name,geo_state
80.1067029,21.8596193,Lawada Toll Plaza,Madhya Pradesh
84.3894531,18.7337875,Laxmipuram Toll Plaza,Andhra Pradesh
79.5344793,28.4724919,Lebhera Toll Plaza,Uttar Pradesh
78.7477758,10.6232763,Lechchumanapatti Toll Plaza,Tamil Nadu
74.0102124,26.0708728,Leelamba Toll Plaza,Rajasthan
75.1022337,30.2337506,Lehra Begga Toll Plaza,Punjab
78.7707014,10.3000239,Lembalakudi Toll Plaza,Tamil Nadu
75.1940029,19.7792602,Limbe Toll Plaza,Maharashtra
74.151063,23.0257574,Limdi Tax Toll Plaza,Gujarat
74.15265,23.034411,Limdi Toll Plaza,Gujarat
82.3028543,22.2893363,Limha Toll Plaza,Chhattisgarh
76.1378037,13.4438811,Linglapura Toll Plaza,Karnataka
84.3601402,22.9542351,Lodam Toll Plaza,Chhattisgarh
78.916861,25.343778,Lohari Toll Plaza,Uttar Pradesh
92.393079,25.169119,Lomshinong Toll Plaza,Meghalaya
76.518039,29.241281,Ludana Toll Plaza,Haryana
77.4166705,27.1786731,Ludhwai Toll Plaza,Rajasthan
77.6266832,28.499023,Luharli Toll plaza,Uttar Pradesh
77.6262937,28.4995977,Luharli Toll Plaza,Uttar Pradesh
79.115999,22.553803,Madai Toll Plaza,Madhya Pradesh
91.71610597,26.30909625,Madanpur Toll Plaza,Assam
82.4833346,22.4550013,Madanpur Toll Plaza,Chhattisgarh
84.000399,18.3773156,Madapam Toll Plaza,Andhra Pradesh
80.143389,23.44825,Madhav Sihora Silodi Corridor Toll Plaza,Madhya Pradesh
76.3989284,28.9387508,Madina Toll Plaza,Haryana
78.08705754,27.80401412,Madrak Toll Plaza,Uttar Pradesh
79.4535756,16.9794237,Madugulapally Toll Plaza,Telangana
74.3741,24.4935,Madugulapally Toll Plaza,Rajasthan
76.9458854,10.8965693,Madukkarai Toll Plaza,Tamil Nadu
80.0998102,12.6153657,Mahabalipuram Toll Plaza,Tamil Nadu
85.4476536,26.0386579,Mahant Maniyari Toll Plaza,Bihar
82.3843952,23.2950733,Maharajpur Toll Plaza,Chhattisgarh
79.0166834,13.1952201,Mahasamudram Toll Plaza,Andhra Pradesh
80.6908223,24.5772717,Mahauri Toll Plaza,Madhya Pradesh
81.1302479,26.7201029,Mahurakalan Toll Plaza,Uttar Pradesh
77.7373593,27.3371037,Mahuvan Toll Plaza,Uttar Pradesh
76.6080103,27.4576683,Mahuwa Toll Plaza,Rajasthan
80.2959851,27.7391202,Maigalganj Toll Plaza,Uttar Pradesh
77.1611322,28.9175168,Main Village Jakhauli Toll Plaza,Haryana
85.564841,26.1126777,Maithi Toll Plaza,Bihar
80.3390549,23.8838349,Majhagawan (Katni) Toll Plaza,Madhya Pradesh
80.350801,23.869976,Majhgawan Toll Plaza,Madhya Pradesh
70.9419544,23.4899351,Makhel Toll Plaza,Gujarat
76.6098188,28.944213,Makrauli Kalan Toll Plaza,Haryana
74.564962,28.2627227,Malasar Toll Plaza,Rajasthan
77.014024,18.830215,Malegaon Toll Plaza,Maharashtra
76.972215,20.283102,Malegaon Toll Plaza,Maharashtra
73.0931034,24.7132464,Malera Toll Plaza,Rajasthan
75.1646553,19.9415286,Maliwada Toll Plaza,Maharashtra
75.6141861,19.6031213,Maliwadi Tp Toll Plaza,Maharashtra
73.9634522,28.752127,Malkisar Toll Plaza,Rajasthan
78.3684011,17.5617984,Mallampet Toll Plaza,Telangana
75.406959,26.3054858,Malpura Toll Plaza,Rajasthan
78.511697,24.3228636,Malthon Toll Plaza Sagar,Madhya Pradesh
78.5262915,24.3221381,Malthone Toll Plaza,Madhya Pradesh
71.7848831,23.0713252,Malvan Toll Plaza,Gujarat
75.0359184,24.0474376,Malyakhedi Toll Plaza,Madhya Pradesh
79.8671801,17.1893734,Mamillagudem Gate Toll Plaza,Telangana
84.9979913,25.48631,Mamrejpur Toll Plaza,Bihar
79.2407684,11.1414325,Managethi Toll Plaza,Tamil Nadu
72.9835118,26.4280258,Manaklaw Tp-02 Toll Plaza,Rajasthan
74.80007,31.51599,Manan Toll Plaza,Punjab
75.1023819,23.7966194,Manankheda Toll Plaza,Madhya Pradesh
78.21839857,10.93181333,Manavasi Toll Plaza,Tamil Nadu
75.0260646,22.2106595,Manawarkukshi Toll Plaza,Madhya Pradesh
73.4795004,21.1345486,Mandal Toll Plaza,Gujarat
79.4789464,19.0121372,Mandamarri Toll Plaza,Telangana
75.9348134,24.9664633,Mandana Toll Plaza,Rajasthan
73.8147056,25.2037735,Mandawara Toll Plaza,Rajasthan
82.7310943,26.8109087,Mandawnagar Toll Plaza,Uttar Pradesh
82.730717,26.80972,Mandawnagar toll plaza,Uttar Pradesh
93.1385782,25.7365827,Manderdisa Toll Plaza,Assam
81.9047315,21.2029584,Mandir Hasaud Toll Plaza,Chhattisgarh
82.3093005,25.6709797,Mandirhasaud Toll Plaza,Uttar Pradesh
75.6954461,22.2804638,Mandleswar Toll Plaza,Madhya Pradesh
75.51263,17.265351,Mandrup Border Checkpost Toll Plaza,Maharashtra
73.0607839,21.7020337,Mandva Toll Plaza,Gujarat
75.11918,22.050986,Mandwara Toll Plaza,Madhya Pradesh
76.8904983,28.3263737,Maneshar-7A Toll Plaza,Haryana
76.8953758,28.3109833,Maneshar-7B Toll Plaza,Haryana
77.3178981,17.7455609,Mangalgi Toll Plaza,Karnataka
74.171998,24.6192526,Mangalwad Rd Toll Plaza,Rajasthan
85.9635421,20.5401579,Manguli Toll Plaza,Odisha
78.4717091,17.8010452,Manoharabad Toll Plaza,Telangana
75.9535664,27.3056232,Manoharpura Toll Plaza,Rajasthan
75.9515266,27.3054686,Manoharpura Toll,Rajasthan
79.2542332,21.3828187,Mansar Toll Plaza,Maharashtra
76.5742425,15.4669393,Marali Toll Plaza,Karnataka
87.4584039,25.7283645,Maranga Toll Plaza,Bihar
75.342526,17.24133,Marawade Check Post Toll Plaza,Maharashtra
81.686546,20.895944,Maroud Toll Plaza,Chhattisgarh
83.069746,17.747949,Marripalem Toll Plaza,Andhra Pradesh
77.6312111,14.5020927,Marur Toll Plaza,Andhra Pradesh
81.6664507,19.6231681,Mashora Toll Plaza,Chhattisgarh
82.0654172,24.7605365,Masuriha Toll Plaza,Madhya Pradesh
79.3619184,21.1387822,Mathani Toll Plaza,Maharashtra
79.365105,21.139545,Mathni Toll Plaza,Maharashtra
80.2449255,13.176619,Mathur Toll Plaza,Tamil Nadu
77.7333274,27.6600399,Mathura Toll Plaza,Uttar Pradesh
77.43934,28.284826,Maujpur Toll Plaza,Haryana
80.369208,25.5445306,Mavai Km 54 Toll Plaza,Uttar Pradesh
77.2480109,28.8766545,Mavikala Toll Plaza,Uttar Pradesh
78.9239943,24.7914801,Mawai Toll Plaza,Madhya Pradesh
75.8865945,29.1010926,Mayar Toll Plaza,Haryana
77.4693004,27.2486104,Mb(Gundwa) Toll Plaza,Rajasthan
79.4818223,16.0248494,Medapi Toll Plaza,Andhra Pradesh
78.292706,17.355345,Medchal Toll Plaza,Telangana
72.481349,26.166723,Meghawas Toll Plaza,Rajasthan
76.57148,20.186217,Mehkar Toll Plaza,Maharashtra
78.2400126,26.1971783,Mehra Toll Plaza,Madhya Pradesh
72.3874616,23.5278324,Mehsana Toll Plaza,Gujarat
87.1246377,23.5378855,Mejia Toll Plaza,West Bengal
79.351847,15.667579,Mekalavaripalli Toll Plaza,Andhra Pradesh
75.602804,21.8967092,Mengaon Toll Plaza,Madhya Pradesh
76.5045237,24.4201613,Methoon Toll Plaza,Rajasthan
75.5457999,22.6731635,Methwada Toll Plaza,Madhya Pradesh
78.330731,11.661687,Mettupatti Toll Plaza,Tamil Nadu
78.3272022,11.6621566,Mettupatti Toll Plaza,Tamil Nadu
78.0156067,26.0973888,MGWSH Toll Plaza,Madhya Pradesh
74.4928517,18.9331145,Mhasane Phata Toll Plaza,Maharashtra
92.8360617,26.1324109,Mikirati Hawgaon Toll Plaza,Assam
77.9571605,21.8636943,Milanpur Toll Plaza,Madhya Pradesh
77.1939855,30.2114616,Milkmajra Toll Plaza,Haryana
79.3069787,16.0378153,Millampali Toll Plaza,Andhra Pradesh
83.5468678,25.6840969,Mirzapur / Kyampur Toll Plaza,Uttar Pradesh
81.9933198,26.6634977,Mithegaon Toll Plaza,Uttar Pradesh
74.4909985,19.9800944,Mmkipl Toll Plaza,Maharashtra
78.7962786,28.5808592,Mohammad Ibrahimpur Toll Plaza,Uttar Pradesh
83.5615181,25.1882628,Mohania Toll Plaza,Bihar
76.559183,29.650296,Mohna Toll Plaza,Haryana
80.0877045,23.4335828,Mohtara Toll Plaza,Madhya Pradesh
76.9992659,15.1948522,Moka Toll Plaza,Karnataka
69.8025567,22.9349438,Mokha Toll Plaza,Gujarat
72.2773223,25.7178293,Moothli Toll Plaza,Rajasthan
80.914134,16.054778,Mopidevi Toll Plaza,Andhra Pradesh
71.952354,26.891524,Morani Toll Plaza,Rajasthan
76.3841779,28.64087723,Morwala Toll Plaza,Haryana
72.7251362,24.5807456,Mount Abu Green Tax Toll Plaza,Rajasthan
76.6405593,31.2116442,Moura Toll Plaza,Punjab
77.3200934,23.3110682,Mubarakpur Toll Plaza,Madhya Pradesh
77.7290671,25.6814588,Mud Kheda Toll Plaza,Madhya Pradesh
81.159205,21.19004,Mudhipar Toll Plaza,Chhattisgarh
78.5186628,13.6991563,Mudiveedu Toll Plaza,Andhra Pradesh
81.2289063,22.1556176,Mudiyapara Toll Plaza,Chhattisgarh
74.9001389,23.9748535,Mudkheda Toll Plaza,Rajasthan
74.4928807,25.2750423,Mujras Toll Plaza,Rajasthan
78.2916194,13.1488835,Mulbagal Toll Plaza,Karnataka
72.965821,19.1530141,Mulund(Eeh) Toll Plaza,Maharashtra
72.9586,19.1855,Mulund(Lbs) Toll Plaza,Maharashtra
75.8898573,15.1381357,Mundaragi Toll Plaza,Karnataka
77.136416,25.2098373,Mundiyar Toll Plaza,Rajasthan
81.9478508,25.2987784,Mungari Toll Plaza,Uttar Pradesh
79.3360888,24.6440789,Mungwari Toll Plaza,Madhya Pradesh
81.2207866,16.3199258,Munjuluru Toll Plaza,Andhra Pradesh
78.285317,16.7455098,Munnanur Toll Plaza,Telangana
85.8755385,25.5899312,Murlitol Toll Plaza,Bihar
85.1218942,23.4459589,Murma Toll Plaza,Jharkhand
79.9870079,14.8517573,Musunur Toll Plaza,Andhra Pradesh
79.9141619,17.9740602,Muthojipet Toll Plaza,Telangana
83.8085037,26.7339942,Muzaina Hetim Toll Plaza,Uttar Pradesh
77.4700344,12.9034965,Mysore Road (P5) Toll Plaza,Karnataka
72.896397,22.696475,Nadiad Toll Plaza,Gujarat
75.9236036,16.2904811,Nagarhalla Toll Plaza,Karnataka
79.33326,16.56754,Nagarjunasagar Emc Check Post Toll Plaza,Andhra Pradesh
71.322243,20.9161491,Nageshri Toll Plaza,Gujarat
79.0122454,20.2289846,Nagpur Bypass Check Plaz Toll Plaza,Maharashtra
85.3864363,24.0434829,Nagwan Toll Plaza,Jharkhand
74.6391,28.4747,Nainasar Toll Plaza,Rajasthan
83.252378,27.2123299,Nainsar Toll Plaza,Uttar Pradesh
75.3575,15.369722,Nalavadi Toll Plaza,Karnataka
80.168862,13.217069,Nallur Toll Plaza,Tamil Nadu
77.765216,13.2066171,Nalluru Devanahalli Toll Plaza,Karnataka
88.2365151,21.7501428,Namkhana Toll Plaza,West Bengal
78.211582,17.242648,Nanakramguda Toll Plaza,Telangana
75.855225,17.472901,Nandani Toll Plaza,Maharashtra
77.7891989,20.9518657,Nandgaon Toll Plaza,Maharashtra
77.7834701,20.9509834,Nandgaon Peth Toll Plaza,Maharashtra
79.0293568,20.2002253,Nanduri Toll Plaza,Maharashtra
78.5453994,13.1945927,Nangli Toll Plaza,Karnataka
73.8765429,28.0935861,Nangli Toll Plaza,Rajasthan
77.663289,8.527035,Nanguneri Toll Plaza,Tamil Nadu
78.0703413,15.7407596,Nannur Toll Plaza,Andhra Pradesh
74.5126847,22.2703047,Nanpur Toll Plaza,Madhya Pradesh
79.2997719,16.1643569,Narajamalatanda Emc Check Post Toll Plaza,Andhra Pradesh
74.2331102,24.6135861,Narayanpura Toll Plaza,Rajasthan
74.9698433,15.4887439,Narendra Toll Plaza,Karnataka
72.5697459,25.4857764,Narsana Toll Plaza,Rajasthan
74.6664414,24.5523485,Narsingharh Toll Plaza,Rajasthan
78.3525025,17.3884129,Narsingi Toll Plaza,Telangana
76.0901097,29.5785751,Narwana Toll Plaza,Haryana
73.9014036,19.9124998,Nashik Sinner Ways Limited Toll Plaza,Maharashtra
75.6839116,21.0163984,Nashirabad Toll Plaza,Maharashtra
75.2935808,33.1297321,Nashri Toll Plaza,Jammu and Kashmir
78.78073904,11.59271508,Nathakkarai Toll Plaza,Tamil Nadu
83.5212069,18.057944,Nathavalasa Toll Plaza,Andhra Pradesh
73.7409991,21.1622545,Navapur Border Checkpost Toll Plaza,Maharashtra
86.4303682,23.7975127,Navasari Toll Plaza,Jharkhand
81.745596,25.5651316,Nawabganj Toll Plaza,Uttar Pradesh
80.6965187,26.6228889,Nawabganj Toll Plaza,Uttar Pradesh
79.4368742,28.4535898,Nawabganj Toll Plaza,Uttar Pradesh
71.7333499,25.2483447,Naya Nagar Toll Plaza,Rajasthan
74.7614806,24.57221488,Nayagaon Toll Plaza,Madhya Pradesh
91.9383349,26.1209904,Nazirakhat Toll Plaza,Assam
79.0688644,21.0283581,NBP Toll Plaza,Maharashtra
77.0887553,11.0612568,Neelambur Toll Plaza,Tamil Nadu
75.8043314,24.5203061,Neemthur Tool 1 Toll Plaza,Madhya Pradesh
73.76089849,24.79984598,Negadiya Toll Plaza,Rajasthan
76.0641827,27.2424579,Nekawala Toll Plaza,Rajasthan
77.394433,13.0925202,Nelamangala Toll Plaza,Karnataka
79.9161656,14.3122178,Nellore (NH- 16) Toll Plaza,Andhra Pradesh
79.918373,14.318408,Nellore Toll Plaza,Andhra Pradesh
73.15319503,26.57880302,Netra Toll Plaza,Rajasthan
80.1203409,26.7080425,Newada Toll Plaza,Uttar Pradesh
78.0647418,24.1542902,Newli Toll Plaza,Madhya Pradesh
70.5456265,21.840815,NHAI Pithadiya Toll Plaza,Gujarat
77.471287,12.9892754,NICE Magadi Road Tumkur Road Entrance Toll Plaza,Karnataka
77.5295908,12.9368211,NICE Gate Hosakerehalli Toll Plaza,Karnataka
77.5248866,12.8572435,NICE Kanakpura Road Toll Plaza,Karnataka
75.8455421,19.8843722,Nidhhona Toll Plaza,Maharashtra
76.0880527,12.6656974,Nilavagilu Toll Plaza,Karnataka
74.6484461,24.6104397,Nimbaheda Toll Plaza,Rajasthan
74.1751417,24.817213,Nimbahera Toll Plaza,Rajasthan
73.0886339,26.0186218,Nimbali Toll Plaza,Rajasthan
71.2805304,26.1512125,Nimbasar Toll Plaza,Rajasthan
71.6301493,25.865879,Nimbayani Toll Plaza,Rajasthan
74.3203357,27.5145746,Nimbi Jodha Toll Plaza,Rajasthan
75.8156813,23.0815536,Ninora Toll Plaza,Madhya Pradesh
75.8274884,23.3007251,Nipaniya Toll Plaza,Madhya Pradesh
78.9006107,28.814384,Niyamatpur Ekrotiya Toll Plaza,Uttar Pradesh
78.9011191,28.8148755,Niyamatpur Ekrotiya Plaz Toll Plaza,Uttar Pradesh
72.67548768,27.66907351,Nokhra Toll Plaza,Rajasthan
73.5680753,28.0739697,Norangdesar Toll Plaza,Rajasthan
77.0749646,28.1792338,Nuh Toll Plaza,Haryana
83.2959055,20.2820761,Nunmath Toll Plaza,Odisha
81.437637,26.0360253,Nuruddinpur Toll Plaza,Uttar Pradesh
75.0714754,23.51207497,Nyapura Toll Plaza,Madhya Pradesh
77.093901,13.261002,Obalapura Toll Plaza,Karnataka
74.6291557,24.8244368,Ochadi Toll Plaza,Rajasthan
81.0754769,24.4037007,Odaki Pipkhar toll plaza,Madhya Pradesh
81.2986,24.593492,Odaki Pipkhar Toll Plaza,Madhya Pradesh
69.134107,22.0794154,Okhamadi Toll Plaza,Gujarat
78.073818,11.7205098,Omalur Toll Plaza,Tamil Nadu
76.462114,17.495067,Omerga Border Checkpost Toll Plaza,Karnataka
79.3622638,25.9264418,Orai Km 174 Toll Plaza,Uttar Pradesh
76.646841,29.904809,Pabanawa Toll Plaza,Haryana
82.9256801,23.1947951,Pachira Toll Plaza,Chhattisgarh
79.376709,25.134303,Pachwara Toll Plaza,Madhya Pradesh
79.3752102,25.1352273,Pachwara Toll plaza NH39,Madhya Pradesh
75.7489823,19.1387887,Padalshingi Tp Toll Plaza,Maharashtra
74.5544512,27.9163043,Padiyara Toll Plaza,Rajasthan
86.9253147,21.5632851,Padmanavapur Toll Plaza,Odisha
77.1863399,24.5067467,Pagara Toll Plaza,Madhya Pradesh
77.4226046,24.6507446,Pagara-Guna Cantt Toll Plaza,Madhya Pradesh
91.860453,25.9926799,Pahammawlein Toll Plaza,Meghalaya
76.1014463,29.8880996,Paind Toll Plaza,Punjab
80.0530728,13.1401952,Palavedu Toll Plaza,Tamil Nadu
79.0306466,10.6125656,Palaya Gandharvakottai Toll Plaza,Tamil Nadu
81.4008738,24.7707638,Palhan Toll Plaza,Madhya Pradesh
73.234089,25.8232645,Pali Toll Plaza,Rajasthan
76.2601604,10.4428845,Paliyekkara Toll Plaza,Kerala
76.260264,10.4437098,NHAI GIPL Thrissur Paliyekkara Toll Plaza,Kerala
75.9650826,23.0285516,Palkhanda Toll Plaza,Madhya Pradesh
75.9585299,25.88409,Pallai Toll Plaza,Rajasthan
78.9522243,12.9055065,Pallikonda Toll Plaza,Tamil Nadu
74.2248086,28.9521594,Pallu Toll Plaza,Rajasthan
88.0264148,23.1787112,Palsit Toll Plaza,West Bengal
74.9745605,21.813574,Palsud Toll Plaza,Madhya Pradesh
77.30527,28.102706,Palwal Toll Plaza,Haryana
76.7961251,10.8123713,Pampampallam Toll Plaza,Kerala
73.230391,27.5543597,Panchu Toll Plaza,Rajasthan
83.2080365,17.7130348,Panchvati Colony Toll Plaza,Andhra Pradesh
79.0704251,15.468,Pandhilla Palli Palza Toll Plaza,Andhra Pradesh
79.0723455,15.4657045,Pandillapalli Toll Plaza,Andhra Pradesh
76.6529,25.56625,Pandola Toll Plaza,Madhya Pradesh
80.8088244,22.39087,Pandutala Toll Plaza,Madhya Pradesh
78.0160678,26.0981824,Panihar Toll Plaza,Madhya Pradesh
88.5228934,26.57403833,Panikauri Toll Plaza,West Bengal
76.9665533,29.4333383,Panipat Toll Plaza,Haryana
76.4579637,10.5905853,Paniyankara Toll Plaza,Kerala
80.15294,24.65939,Panna Amanganj Toll Plaza,Madhya Pradesh
78.9605157,17.2329048,Pantangi Toll Plaza,Telangana
71.7516486,24.4473687,Panthawada Toll Plaza,Gujarat
73.1592709,18.965612,Panvel Bypass Naka Toll Plaza,Maharashtra
75.6873056,15.3587846,Papanashi Toll Plaza,Karnataka
76.7432731,27.7146488,Papri Toll Plaza,Rajasthan
74.3502933,25.7984895,Para Toll Plaza,Rajasthan
78.7298484,26.6731785,Para Toll Plaza,Madhya Pradesh
74.3516647,25.7987825,Para Toll Plaza,Rajasthan
82.3240988,22.0113244,Paraghat Toll Plaza,Chhattisgarh
79.98183,12.724182,Paranur Toll Plaza,Tamil Nadu
75.6978366,18.6288342,Pargaon Tp Toll Plaza,Maharashtra
85.022817,26.451643,Parsoni Khem Toll Plaza,Bihar
73.375813,27.6941351,Parwa Toll Plaza,Rajasthan
84.7028361,24.5995517,Paschim Madati Toll Plaza,Bihar
88.2755272,26.5689308,Paschim Madati Toll Plaza,West Bengal
91.33,25.5,Pasyih Toll Plaza,Meghalaya
86.0638701,22.9301532,Pata Toll Plaza,Jharkhand
75.8971895,25.2858275,Patan Gudla Toll Plaza,Rajasthan
78.141037,17.3210332,Patancheru Toll Plaza,Telangana
79.0090327,21.3437491,Patanswangi Toll Plaza,Maharashtra
76.6903747,23.1319273,Patariya Goyal Toll Plaza,Madhya Pradesh
74.4661511,18.4244569,Patas Toll Plaza,Maharashtra
72.4116031,25.9739187,Patau Toll Plaza,Rajasthan
90.2182195,26.567662,Patgaon Toll Plaza,Assam
82.0592287,23.2493196,Pathoroundi Toll Plaza,Madhya Pradesh
77.1989389,29.5304909,Patnipratapur Toll Plaza,Uttar Pradesh
76.86769,28.391538,Patodi Toll Plaza,Haryana
85.1508102,23.3214655,Patrachauli Toll Plaza,Jharkhand
73.0956218,29.0585782,Patroda Toll Plaza,Rajasthan
76.7061871,17.3970162,Pattana Toll Plaza,Karnataka
79.8351089,13.150889,Pattarai Toll Plaza,Tamil Nadu
78.6559011,17.3198175,Pedda Amberpet Toll Plaza,Telangana
78.235572,17.121417,Peddagolconda Toll Plaza,Telangana
75.524512,17.779097,Penur Toll Plaza,Maharashtra
76.7850731,29.6236369,Peont Toll Plaza,Haryana
78.9178817,26.6831844,Phoop (Barahi) Km 105.300 Toll Plaza,Madhya Pradesh
76.1926109,17.7985214,Phulwadi Toll Plaza,Maharashtra
84.7499195,26.7437226,Phulwaria Toll Plaza,Bihar
82.247095,26.3486189,Pidhi Toll Plaza,Uttar Pradesh
78.34233,19.50453,Pimpalkutti Border Checkpost Toll Plaza,Telangana
74.7590309,20.3016626,Pimparkhed User Toll Plaza,Maharashtra
74.2757904,19.8111079,Pimparwadi Toll Plaza,Maharashtra
73.5664042,19.675632,Pimpri Sadruddin Toll Plaza,Maharashtra
76.7664803,27.252984,Pinan Toll Plaza,Rajasthan
85.8391022,20.1371621,Pipili Toll Plaza,Odisha
74.3713,26.1584,Piplai Toll Plaza,Rajasthan
75.013273,24.168848,Piplyamandi Toll Plaza,Madhya Pradesh
80.7970596,24.3523153,Patharahata Toll Plaza,Madhya Pradesh
81.5920624,26.2451044,Phulwari toll plaza,Uttar Pradesh
85.1830284,26.0557907,Pokhraira Toll Plaza,Bihar
80.8616541,16.5720296,Pottipadu Toll Plaza,Andhra Pradesh
85.502923,23.5426613,Pundag Toll Plaza,Jharkhand
75.9983801,26.5004499,Rabawata Toll Plaza,Rajasthan
73.3907483,29.4864836,Raisinghnagar Toll Plaza,Rajasthan
72.8246574,19.0434614,Rajiv Gandhi Sea Link Toll Plaza,Maharashtra
77.614165,25.278913,Ramnagar Toll Plaza,Madhya Pradesh
89.2311117,26.6848373,Rangalibazna Toll Plaza,West Bengal
80.0416395,21.8260047,Rasampalayam Toll Plaza,Madhya Pradesh
78.5657746,19.7809141,Pippalwada Toll Plaza,Telangana
70.7813576,22.0838133,Pithadiya Toll Plaza,Gujarat
72.9568987,22.9123542,Pithai Toll Plaza,Gujarat
76.982178,10.914016,Pollachi Cochin Toll Plaza,Tamil Nadu
79.7888053,11.9828047,Pondicherry Tindivanam P Toll Plaza,Tamil Nadu
78.1101833,9.9297594,Ponnalagaram Toll Plaza,Tamil Nadu
78.2569443,10.5364447,Ponnambalapatti Toll Plaza,Tamil Nadu
76.2586778,10.0105633,Poonarimangalam Toll Plaza,Kerala
82.9734673,25.1773573,Pratappur Toll Plaza,Uttar Pradesh
84.1153578,21.4496323,Pudapada Nildungri Toll Plaza,Odisha
78.1788392,10.1098051,Pudur Toll Plaza,Tamil Nadu
78.1169975,8.8627337,Pudurpandiyapuram Toll Plaza,Tamil Nadu
78.0170106,15.8877207,Pullur Toll Plaza,Telangana
86.0443263,23.6681959,Pupunki Toll Plaza,Jharkhand
78.4467625,29.4074182,Puraini Toll Plaza,Uttar Pradesh
77.60378277,25.16554322,Purankhedi Toll Plaza,Madhya Pradesh
76.52762,21.63665,Purnad Check Post Toll Plaza,Madhya Pradesh
81.5567323,26.571895,Purvanchal Expy Toll Plaza,Uttar Pradesh
86.397622,22.681826,Putru Toll Plaza,Jharkhand
92.54147,26.245792,Raha Toll Plaza,Assam
77.8159551,27.1637978,Raibha Toll Plaza,Uttar Pradesh
78.194606,17.005908,Raikal Toll Plaza,Telangana
74.0451134,26.0597067,Raipur Toll Plaza,Rajasthan
83.5639496,25.833894,Raipur-Baghpur Toll Plaza,Uttar Pradesh
76.1040428,26.858964,Rajadhok Toll Plaza,Rajasthan
74.4844802,25.2766786,Rajasmand BhilwaraTollway,Rajasthan
76.6952493,13.3187671,Rajatadripura Toll Plaza,Karnataka
88.3251429,22.6545505,Rajchandrapur Toll Plaza,West Bengal
86.1492513,26.2251492,Raje (T-2) Toll Plaza,Bihar
78.3724444,17.3236223,Rajendra Nagar Toll Plaza,Telangana
77.7225637,26.854139,Rajora Khurd Toll Plaza,Rajasthan
75.8602879,23.9577909,Rajpura Km 24 Toll Plaza,Rajasthan
79.195747,19.36553,Rajura Check Post Toll Plaza,Telangana
78.4519928,25.4611049,Raksha Toll Plaza,Uttar Pradesh
76.1117503,24.5617461,Ralayati Km 9 Toll Plaza,Rajasthan
71.9459204,27.0254288,Ramdevara Toll Plaza,Rajasthan
81.9256624,25.7264013,Ramnagar Gansiyari Toll Plaza,Uttar Pradesh
72.6635745,22.9839216,Ramol Toll Plaza,Gujarat
87.39207,22.24076,Rampura Toll Plaza,West Bengal
73.9223547,29.3495559,Rampura Toll Plaza,Rajasthan
79.171631,21.255385,Ramtek Border Checkpost Toll Plaza,Maharashtra
72.6862168,23.0962675,Ranasan Toll Plaza,Gujarat
84.7937031,20.3659625,Rangamatia Toll Plaza,Odisha
75.1874675,22.1807062,Rangaon Toll Plaza,Madhya Pradesh
75.1874675,22.1807062,Rangon Bikaner Toll,Madhya Pradesh
79.5602205,14.2104914,Rapur Toll Plaza,Andhra Pradesh
78.103178,11.193991,Rasampalayam Toll Plaza,Tamil Nadu
75.0761981,27.725794,Rashidpura Toll Plaza,Rajasthan
85.3870056,24.323676,Rasoiya Dhamna Toll Plaza,Jharkhand
77.522138,28.7043077,Rasoolpur Sikrod Dme Km 3134 Toll Plaza,Uttar Pradesh
76.0016031,22.2466593,Ratanpur Pata Toll Plaza,Madhya Pradesh
78.143706,26.6308514,Ratirampura Toll Plaza,Madhya Pradesh
78.3124664,26.2422092,Ratwai Toll Plaza,Madhya Pradesh
75.7860454,22.6284782,Rau Pithampur Toll Plaza,Madhya Pradesh
78.313874,17.124448,Ravi Ryal Toll Plaza,Telangana
79.4591881,15.2252211,Raviguntapalli Toll Plaza,Andhra Pradesh
80.5987025,15.9934718,Reddypalem Toll Plaza,Andhra Pradesh
78.0040572,27.1890515,Rehan Kalan Toll Plaza,Uttar Pradesh
79.1147081,18.2943876,Renikunta Toll Plaza,Telangana
75.66506,26.67705,Renwal Toll Plaza,Rajasthan
81.34924954,24.5370607,Rewa Ring Road Toll Plaza,Madhya Pradesh
79.010311,21.15801,Ring Road Toll Plaza,Maharashtra
74.9247485,22.5973201,Ringod Toll Plaza,Madhya Pradesh
76.7949389,28.7539795,Rohad Toll Plaza,Haryana
71.8638496,21.190534,Rohisa Toll Plaza,Gujarat
75.6877385,23.9516297,Rojhana Toll Plaza,Rajasthan
76.17634169,23.33086197,Rojwas Toll Plaza,Madhya Pradesh
77.1172317,13.8553485,Rolla Toll Plaza,Andhra Pradesh
78.4094718,19.2800909,Rolmamda Toll Plaza,Telangana
81.9495495,26.7678971,Ronahi Toll Plaza,Uttar Pradesh
87.5228713,25.6733097,Routara Toll Plaza,Bihar
77.540415,28.358774,RTP11 Toll Plaza,Uttar Pradesh
77.5517094,28.3186868,RTP15 Toll Plaza,Uttar Pradesh
77.5513422,28.3211928,RTP16 Toll Plaza,Uttar Pradesh
77.5739419,28.1415978,RTP36 Yamuna Toll Plaza,Uttar Pradesh
85.4940375,26.3736847,Runni Shaidpur Toll Plaza,Bihar
73.9881911,25.1111748,Rupakheda Toll Plaza,Rajasthan
76.4040708,15.4321925,S.G.T.P.L Toll Plaza,Karnataka
79.532925,13.525577,S.V Puram Toll Plaza,Andhra Pradesh
